case,op,tokens,routed_m,ms,mfu_percent,status,error,config_label,config_tile_m,config_tile_n,config_tile_k,config_num_warps,config_pingpong,config_is_dynamic_persistent,config_cluster_m,config_cluster_n,config_cluster_k,config_swap_ab,config_max_swizzle_size,config_device_capacity,config_use_tma_gather
online_target,out,24497,29446,0.4165823936462402,67.4483807327825,ok,,m256_n128_cm1_cn1_pp0_dyn0_sw8,256,128,,,False,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.40407145818074547,69.53673001238568,ok,,m256_n128_cm1_cn2_pp0_dyn1_sw8,256,128,,,False,True,1,2,1,False,8,9,False
online_target,out,24497,29446,0.40704533259073894,69.02869445619277,ok,,m256_n128_cm1_cn2_pp0_dyn0_sw4,256,128,,,False,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.4544298807779948,61.830898630876476,ok,,m256_n128_cm2_cn1_pp0_dyn1_sw8,256,128,,,False,True,2,1,1,False,8,9,False
online_target,out,24497,29446,0.4562602678934733,61.58285055797516,ok,,m256_n128_cm2_cn1_pp0_dyn0_sw4,256,128,,,False,False,2,1,1,False,4,9,False
online_target,out,24497,29446,0.487390931447347,57.64942693904204,ok,,m256_n160_cm1_cn1_pp0_dyn0_sw8,256,160,,,False,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.4867786725362142,57.72193704960466,ok,,m256_n160_cm1_cn2_pp0_dyn1_sw8,256,160,,,False,True,1,2,1,False,8,9,False
online_target,out,24497,29446,0.4788714726765951,58.67505060632685,ok,,m256_n160_cm1_cn2_pp0_dyn0_sw4,256,160,,,False,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.47666667302449545,58.946449339414094,ok,,m256_n160_cm2_cn1_pp0_dyn1_sw8,256,160,,,False,True,2,1,1,False,8,9,False
online_target,out,24497,29446,0.4735935846964518,59.32894532605351,ok,,m256_n160_cm2_cn1_pp0_dyn0_sw4,256,160,,,False,False,2,1,1,False,4,9,False
online_target,out,24497,29446,0.4462037404378255,62.970803126068056,ok,,m256_n192_cm1_cn1_pp0_dyn0_sw8,256,192,,,False,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.4530303955078125,62.02190442813441,ok,,m256_n192_cm1_cn2_pp0_dyn1_sw8,256,192,,,False,True,1,2,1,False,8,9,False
online_target,out,24497,29446,0.4444735844930013,63.215923000859256,ok,,m256_n192_cm1_cn2_pp0_dyn0_sw4,256,192,,,False,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.4396981239318848,63.902496653768324,ok,,m256_n192_cm2_cn1_pp0_dyn1_sw8,256,192,,,False,True,2,1,1,False,8,9,False
online_target,out,24497,29446,0.4384511947631836,64.08423156059975,ok,,m256_n192_cm2_cn1_pp0_dyn0_sw4,256,192,,,False,False,2,1,1,False,4,9,False
online_target,out,24497,29446,0.4739445368448893,59.28501271536172,ok,,m256_n208_cm1_cn1_pp0_dyn0_sw8,256,208,,,False,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.5012085278828938,56.060115361385996,ok,,m256_n208_cm1_cn2_pp0_dyn0_sw4,256,208,,,False,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.4731722513834635,59.38177441951205,ok,,m256_n208_cm2_cn1_pp0_dyn0_sw4,256,208,,,False,False,2,1,1,False,4,9,False
online_target,out,24497,29446,0.4421802520751953,63.54378731605429,ok,,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.4423338572184245,63.521721059102155,ok,,m128_n224_cm1_cn2_pp0_dyn0_sw4,128,224,,,False,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.4894410769144694,57.40794800133953,ok,,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False
online_target,out,24497,29446,0.46651093165079754,60.2296880671123,ok,,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False
online_target,out,24497,29446,0.46795307795206703,60.0440711196766,ok,,m128_n256_cm1_cn2_pp0_dyn0_sw4,128,256,,,False,False,1,2,1,False,4,9,False
online_target,out,24497,29446,0.5133514722188314,54.734055347654575,ok,,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False
