case,distribution,tokens,routed_m,skew_ratio,op,rank,ms,mfu_percent,config,tile_m,tile_n,tile_k,num_warps,pingpong,is_dynamic_persistent,cluster_m,cluster_n,cluster_k,swap_ab,max_swizzle_size,device_capacity,use_tma_gather,error
m48k_tk64k,balanced,49152,65536,1.0,gated,2,2.0424479484558105,61.23575263205605,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False,
m48k_tk64k,balanced,49152,65536,1.0,gated,3,2.058938407897949,60.745302946279054,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
m48k_tk64k,balanced,49152,65536,1.0,gated,4,2.0639072418212887,60.59905929935204,m256_n192_cm2_cn1_pp0_dyn0_sw8,256,192,,,False,False,2,1,1,False,8,9,False,
m48k_tk64k,balanced,49152,65536,1.0,gated,5,2.073070430755615,60.33120509557567,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m48k_tk64k,balanced,49152,65536,1.0,out,1,0.9029592037200928,69.25608422850794,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False,
m48k_tk64k,balanced,49152,65536,1.0,out,2,0.9049511909484863,69.10363707262637,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False,
m48k_tk64k,balanced,49152,65536,1.0,out,3,0.9138472080230713,68.43093475443041,m256_n128_cm1_cn2_pp0_dyn0_sw8,256,128,,,False,False,1,2,1,False,8,9,False,
m48k_tk64k,balanced,49152,65536,1.0,out,4,0.9154176235198974,68.31354024766154,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False,
m48k_tk64k,balanced,49152,65536,1.0,out,5,0.9157839775085449,68.28621181807223,m128_n192_cm2_cn1_pp1_dyn1_sw8,128,192,,,True,True,2,1,1,False,8,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,gated,1,0.21430479288101195,43.769114951455265,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,gated,2,0.21644240617752075,43.33684549119102,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,gated,3,0.23105520009994507,40.596061504780884,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,gated,4,0.2335007905960083,40.17087518339723,m128_n160_cm1_cn1_pp1_dyn0_sw8,128,160,,,True,False,1,1,1,False,8,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,gated,5,0.2345407962799072,39.992748651976804,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,out,1,0.08850799798965454,52.989172319507325,m128_n224_cm1_cn2_pp0_dyn0_sw8,128,224,,,False,False,1,2,1,False,8,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,out,2,0.09166319966316223,51.16519578590736,m128_n224_cm1_cn2_pp0_dyn0_sw4,128,224,,,False,False,1,2,1,False,4,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,out,3,0.09169440269470215,51.147784589902635,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,out,4,0.09225919842720032,50.83466621302981,m128_n160_cm1_cn2_pp1_dyn0_sw8,128,160,,,True,False,1,2,1,False,8,9,False,
m4k_tk5k,skewed,4096,4915,4.9936927772126145,out,5,0.09277199804782868,50.553676279673276,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,gated,1,0.27800079584121706,50.61442663705298,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,gated,2,0.28288880586624143,49.739864548761105,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,gated,3,0.28572959899902345,49.24533872388809,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,gated,4,0.28764640092849736,48.917180401799406,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,gated,5,0.29531840085983274,47.64637369422194,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,out,1,0.11861600279808043,59.312616148852946,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,out,2,0.12016479969024658,58.54813939863669,m128_n256_cm1_cn2_pp0_dyn0_sw8,128,256,,,False,False,1,2,1,False,8,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,out,3,0.12168400287628173,57.817176266192135,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,out,4,0.1224303960800171,57.464695601210444,m128_n224_cm1_cn2_pp0_dyn0_sw8,128,224,,,False,False,1,2,1,False,8,9,False,
m4k_tk7k,skewed,4096,7373,4.993354129933541,out,5,0.12471920251846313,56.41012210635571,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,gated,1,0.3616551995277405,51.87223148736919,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,gated,2,0.36561119556427,51.31096218090481,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,gated,3,0.3684424042701721,50.91667520103735,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,gated,4,0.37474560737609863,50.060259171193046,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,gated,5,0.37967599630355836,49.41018766304829,m128_n224_cm2_cn1_pp0_dyn0_sw8,128,224,,,False,False,2,1,1,False,8,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,out,1,0.15183839797973633,61.77575131890307,m128_n256_cm1_cn2_pp0_dyn0_sw8,128,256,,,False,False,1,2,1,False,8,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,out,2,0.1531759977340698,61.23629846068577,m128_n224_cm1_cn2_pp0_dyn0_sw8,128,224,,,False,False,1,2,1,False,8,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,out,3,0.15589119791984557,60.16972888411375,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,out,4,0.1572207987308502,59.66087941274575,m128_n224_cm1_cn2_pp0_dyn0_sw4,128,224,,,False,False,1,2,1,False,4,9,False,
m8k_tk10k,skewed,8192,9830,4.9936927772126145,out,5,0.16058239936828614,58.411950196014395,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,gated,1,0.41885039806365965,55.9884438663951,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,gated,2,0.4274967908859253,54.85604219813228,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,gated,3,0.43717439174652095,53.64171013475442,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,gated,4,0.443011999130249,52.934868686276225,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,gated,5,0.44326879978179934,52.90420172127652,m128_n224_cm2_cn1_pp0_dyn0_sw8,128,224,,,False,False,2,1,1,False,8,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,out,1,0.18680480122566223,62.76814580390696,m256_n128_cm1_cn2_pp0_dyn0_sw8,256,128,,,False,False,1,2,1,False,8,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,out,2,0.18925279974937437,61.956235340930476,m128_n224_cm1_cn2_pp0_dyn0_sw4,128,224,,,False,False,1,2,1,False,4,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,out,3,0.1894607961177826,61.888217723485496,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,out,4,0.19051519632339478,61.545699379794705,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False,
m8k_tk12k,skewed,8192,12288,4.994791666666667,out,5,0.1917240023612976,61.15765817420247,m192_n128_cm1_cn2_pp1_dyn0_sw4,192,128,,,True,False,1,2,1,False,4,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,gated,1,0.6327104091644287,55.59600804902372,m128_n224_cm2_cn1_pp0_dyn0_sw8,128,224,,,False,False,2,1,1,False,8,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,gated,2,0.638420820236206,55.09872467441149,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,gated,3,0.6386415958404541,55.079677286467266,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,gated,4,0.6505136013031005,54.07446197918415,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,gated,5,0.6540519952774049,53.78192139859968,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,out,1,0.2641855955123901,66.57473684812793,m192_n128_cm1_cn2_pp1_dyn0_sw8,192,128,,,True,False,1,2,1,False,8,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,out,2,0.27030239105224607,65.06818689925603,m192_n128_cm2_cn1_pp1_dyn0_sw4,192,128,,,True,False,2,1,1,False,4,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,out,3,0.2719488024711609,64.67425611174914,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,out,4,0.27857040166854863,63.13695351320979,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m12k_tk18k,skewed,12288,18432,4.994791666666667,out,5,0.2823184013366699,62.29876060869734,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False,
online_min,skewed,12176,14395,4.9950677318513375,gated,1,0.5011919975280762,54.81301206841628,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
online_min,skewed,12176,14395,4.9950677318513375,gated,2,0.5076855897903443,54.111921948474006,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
online_min,skewed,12176,14395,4.9950677318513375,gated,3,0.5136696100234985,53.48154236308308,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False,
online_min,skewed,12176,14395,4.9950677318513375,gated,4,0.5158680200576782,53.25362678234741,m128_n224_cm2_cn1_pp0_dyn0_sw8,128,224,,,False,False,2,1,1,False,8,9,False,
online_min,skewed,12176,14395,4.9950677318513375,gated,5,0.5207887887954712,52.75045008676077,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
online_min,skewed,12176,14395,4.9950677318513375,out,1,0.2169376015663147,63.317384378619025,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
online_min,skewed,12176,14395,4.9950677318513375,out,2,0.21694079637527466,63.316451926308005,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False,
online_min,skewed,12176,14395,4.9950677318513375,out,3,0.21742000579833987,63.176897885332195,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False,
online_min,skewed,12176,14395,4.9950677318513375,out,4,0.22148560285568236,62.01722065655089,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False,
online_min,skewed,12176,14395,4.9950677318513375,out,5,0.22585120201110842,60.818456498072806,m128_n256_cm1_cn2_pp0_dyn0_sw8,128,256,,,False,False,1,2,1,False,8,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,gated,1,0.6378367900848388,58.826385479522614,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,gated,2,0.6765799999237061,55.45779196958699,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,gated,3,0.6827879905700683,54.95356304557259,m128_n224_cm2_cn1_pp0_dyn0_sw8,128,224,,,False,False,2,1,1,False,8,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,gated,4,0.6868184089660645,54.63108209786789,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,gated,5,0.6911168098449707,54.29130409223995,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,out,1,0.2796895980834961,67.07727627995426,m192_n128_cm1_cn2_pp1_dyn0_sw8,192,128,,,True,False,1,2,1,False,8,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,out,2,0.2816463947296143,66.61124301373276,m192_n128_cm2_cn1_pp1_dyn0_sw4,192,128,,,True,False,2,1,1,False,4,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,out,3,0.28852479457855223,65.02323819580197,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,out,4,0.291595995426178,64.33838851544046,m128_n224_cm1_cn2_pp0_dyn0_sw8,128,224,,,False,False,1,2,1,False,8,9,False,
m16k_tk20k,skewed,16384,19661,4.9950663750572195,out,5,0.29359281063079834,63.90080330294027,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,gated,1,0.7662064075469971,59.7780286661601,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,gated,2,0.8136688232421876,56.29109446768975,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,gated,3,0.8141927719116211,56.25487006842611,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,gated,4,0.8266647815704345,55.40614480700172,m128_n224_cm2_cn1_pp0_dyn0_sw8,128,224,,,False,False,2,1,1,False,8,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,gated,5,0.8313855648040771,55.09153698781579,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,out,1,0.3485391974449158,65.70610842382897,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,out,2,0.3530743956565857,64.8621213517407,m192_n128_cm1_cn2_pp1_dyn0_sw8,192,128,,,True,False,1,2,1,False,8,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,out,3,0.3533951997756958,64.80324099423426,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,out,4,0.3535968065261841,64.76629277921413,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False,
m20k_tk24k,skewed,20000,24000,4.994666666666666,out,5,0.35370320081710815,64.7468110109403,m192_n128_cm2_cn1_pp1_dyn0_sw4,192,128,,,True,False,2,1,1,False,4,9,False,
online_target,skewed,24497,29446,4.994634245737961,gated,1,0.9099256038665771,61.758472942905506,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
online_target,skewed,24497,29446,4.994634245737961,gated,2,0.9803063869476318,57.32454315780454,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
online_target,skewed,24497,29446,4.994634245737961,gated,3,0.980469560623169,57.315002977485626,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
online_target,skewed,24497,29446,4.994634245737961,gated,4,0.9908351898193359,56.71540167714208,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False,
online_target,skewed,24497,29446,4.994634245737961,gated,5,0.9970376014709473,56.362584223046916,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False,
online_target,skewed,24497,29446,4.994634245737961,out,1,0.3958480000495911,70.98130567719286,m192_n128_cm1_cn2_pp1_dyn0_sw8,192,128,,,True,False,1,2,1,False,8,9,False,
online_target,skewed,24497,29446,4.994634245737961,out,2,0.4165359973907471,67.4558935343763,m256_n128_cm1_cn2_pp0_dyn0_sw8,256,128,,,False,False,1,2,1,False,8,9,False,
online_target,skewed,24497,29446,4.994634245737961,out,3,0.4185424089431763,67.132522996111,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
online_target,skewed,24497,29446,4.994634245737961,out,4,0.4217848062515259,66.61645340650256,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False,
online_target,skewed,24497,29446,4.994634245737961,out,5,0.43135919570922854,65.13784375693639,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,gated,1,1.184553575515747,59.39144286537008,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,gated,2,1.2040696144104004,58.42880275295622,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,gated,3,1.2184432029724122,57.73953667235998,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,gated,4,1.251792001724243,56.20130653040493,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,gated,5,1.2519248008728026,56.195344921808335,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,out,1,0.5111448049545289,68.818410477117,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,out,2,0.5213271856307984,67.47427329738044,m192_n128_cm1_cn2_pp1_dyn0_sw8,192,128,,,True,False,1,2,1,False,8,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,out,3,0.5262631893157959,66.84140885160494,m128_n192_cm1_cn2_pp1_dyn0_sw4,128,192,,,True,False,1,2,1,False,4,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,out,4,0.527132797241211,66.7311409661926,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False,
m24k_tk36k,skewed,24576,36864,4.994791666666667,out,5,0.5300871849060058,66.35922165679983,m256_n128_cm1_cn2_pp0_dyn0_sw8,256,128,,,False,False,1,2,1,False,8,9,False,
online_max,skewed,28940,36560,4.994748358862145,gated,1,1.184455966949463,58.90652364678361,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
online_max,skewed,28940,36560,4.994748358862145,gated,2,1.214403200149536,57.45388633453131,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
online_max,skewed,28940,36560,4.994748358862145,gated,3,1.2172264099121093,57.32062897872916,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
online_max,skewed,28940,36560,4.994748358862145,gated,4,1.2209823608398436,57.144300903487455,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False,
online_max,skewed,28940,36560,4.994748358862145,gated,5,1.2573567867279052,55.491157452018726,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False,
online_max,skewed,28940,36560,4.994748358862145,out,1,0.5159735918045044,67.6121651707693,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False,
online_max,skewed,28940,36560,4.994748358862145,out,2,0.5183247804641724,67.3054675904168,m192_n128_cm1_cn2_pp1_dyn0_sw8,192,128,,,True,False,1,2,1,False,8,9,False,
online_max,skewed,28940,36560,4.994748358862145,out,3,0.5191855907440186,67.1938750512081,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False,
online_max,skewed,28940,36560,4.994748358862145,out,4,0.5306024074554443,65.74808410715835,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
online_max,skewed,28940,36560,4.994748358862145,out,5,0.5332024097442627,65.42748321331388,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,gated,1,1.3654848098754884,59.53583687516212,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,gated,2,1.419482374191284,57.27107456517372,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,gated,3,1.4197760105133057,57.25922983222357,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,gated,4,1.4200064182281493,57.24993905147077,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,gated,5,1.4253543853759765,57.03513577419203,m128_n192_cm2_cn1_pp1_dyn0_sw8,128,192,,,True,False,2,1,1,False,8,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,out,1,0.6064496040344238,67.02558659074028,m256_n128_cm1_cn2_pp0_dyn0_sw8,256,128,,,False,False,1,2,1,False,8,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,out,2,0.6110872030258179,66.51692302974325,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,out,3,0.6111392021179199,66.51126340327029,m192_n128_cm1_cn2_pp1_dyn0_sw8,192,128,,,True,False,1,2,1,False,8,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,out,4,0.6114495992660522,66.47749953049349,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m32k_tk42k,skewed,32768,42598,4.9947884877224284,out,5,0.6146896123886109,66.1270983418404,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,gated,1,1.731592845916748,58.68588310162819,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,gated,2,1.7494104385375975,58.088172504580584,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,gated,3,1.7628007888793946,57.64693093862603,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,gated,4,1.7750999450683593,57.24751195976886,m128_n256_cm2_cn1_pp0_dyn0_sw8,128,256,,,False,False,2,1,1,False,8,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,gated,5,1.785657596588135,56.909037616871174,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,out,1,0.7542167901992798,67.36793495954646,m128_n192_cm1_cn2_pp1_dyn0_sw8,128,192,,,True,False,1,2,1,False,8,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,out,2,0.7551528215408325,67.28443067175323,m128_n192_cm1_cn1_pp1_dyn0_sw8,128,192,,,True,False,1,1,1,False,8,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,out,3,0.7604775905609131,66.81331349956874,m128_n128_cm1_cn2_pp1_dyn0_sw8,128,128,,,True,False,1,2,1,False,8,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,out,4,0.7658607959747314,66.34368534672896,m128_n192_cm2_cn1_pp1_dyn0_sw4,128,192,,,True,False,2,1,1,False,4,9,False,
m40k_tk52k,skewed,40960,53248,4.994891826923077,out,5,0.7686439990997314,66.10345976427818,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False,
