case,op,tokens,routed_m,ms,mfu_percent,status,error,config_label,config_tile_m,config_tile_n,config_tile_k,config_num_warps,config_pingpong,config_is_dynamic_persistent,config_cluster_m,config_cluster_n,config_cluster_k,config_swap_ab,config_max_swizzle_size,config_device_capacity,config_use_tma_gather
online_min,out,12176,14395,0.2432810624440511,56.461121003649794,ok,,m256_n208_cm2_cn1_pp0_dyn0_sw4,256,208,,,False,False,2,1,1,False,4,9,False
online_min,out,12176,14395,0.23382399876912435,58.7447036097983,ok,,m128_n224_cm1_cn1_pp0_dyn0_sw8,128,224,,,False,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.22555093765258788,60.8994209800504,ok,,m128_n224_cm1_cn2_pp0_dyn0_sw4,128,224,,,False,False,1,2,1,False,4,9,False
online_min,out,12176,14395,0.22186880111694335,61.910108295533064,ok,,m128_n224_cm2_cn1_pp0_dyn0_sw4,128,224,,,False,False,2,1,1,False,4,9,False
online_min,out,12176,14395,0.21730559666951496,63.21015986274878,ok,,m128_n256_cm1_cn1_pp0_dyn0_sw8,128,256,,,False,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.21759573618570963,63.12587620203627,ok,,m128_n256_cm1_cn2_pp0_dyn0_sw4,128,256,,,False,False,1,2,1,False,4,9,False
online_min,out,12176,14395,0.2154794692993164,63.74584803469082,ok,,m128_n256_cm2_cn1_pp0_dyn0_sw4,128,256,,,False,False,2,1,1,False,4,9,False
online_min,out,12176,14395,0.24175999959309896,56.816353109152395,ok,,m128_n128_cm1_cn1_pp1_dyn0_sw8,128,128,,,True,False,1,1,1,False,8,9,False
online_min,out,12176,14395,0.21708159446716307,63.27538517609248,ok,,m128_n128_cm1_cn2_pp1_dyn1_sw8,128,128,,,True,True,1,2,1,False,8,9,False
online_min,out,12176,14395,0.20906453132629393,65.70182621322765,ok,,m128_n128_cm1_cn2_pp1_dyn0_sw4,128,128,,,True,False,1,2,1,False,4,9,False
online_min,out,12176,14395,0.2285802682240804,60.092332602762255,ok,,m128_n128_cm2_cn1_pp1_dyn1_sw8,128,128,,,True,True,2,1,1,False,8,9,False
online_min,out,12176,14395,0.22651947339375814,60.639031597397974,ok,,m128_n128_cm2_cn1_pp1_dyn0_sw4,128,128,,,True,False,2,1,1,False,4,9,False
